City,Area Locality,Concatenate,Area Locality,Latitude,Longitude
Delhi,"Jangpura Extension, Jangpura","Delhi, Jangpura Extension, Jangpura",1,28.581257,77.2419522
Delhi,Jhangir Puri,"Delhi, Jhangir Puri",1,28.7296171,77.1666313
Delhi,Jhilmil Colony,"Delhi, Jhilmil Colony",1,28.6715031,77.3066258
Delhi,Kadipur,"Delhi, Kadipur",1,28.7735014,77.1617953
Delhi,"Kailash Colony, Greater Kailash","Delhi, Kailash Colony, Greater Kailash",2,28.5534601,77.2425807
Delhi,Kalkaji,"Delhi, Kalkaji",6,28.5399515,77.2591579
Delhi,Kalkaji Extension,"Delhi, Kalkaji Extension",1,28.5421788,77.2567012
Delhi,Kamla Nagar,"Delhi, Kamla Nagar",2,28.6809111,77.2045867
Delhi,Kapi Bagan Basti,"Delhi, Kapi Bagan Basti",1,28.7040592,77.1024902
Delhi,Karawal Nagar,"Delhi, Karawal Nagar",1,28.7300999,77.2722702
Delhi,"Karkardooma, Anand Vihar","Delhi, Karkardooma, Anand Vihar",2,28.6529458,77.3022868
Delhi,Karol Bagh,"Delhi, Karol Bagh",4,28.6550458,77.1888201
Delhi,"Kasturba Niketan, Lajpat Nagar 2","Delhi, Kasturba Niketan, Lajpat Nagar 2",1,28.571167,77.2451852
Delhi,"Keshav Puram, Tri Nagar","Delhi, Keshav Puram, Tri Nagar",1,28.6874636,77.157839
Delhi,"Khanpur Extension, Sangam Vihar","Delhi, Khanpur Extension, Sangam Vihar",1,28.5123732,77.2340489
Delhi,"Khanpur, Madangir","Delhi, Khanpur, Madangir",2,28.5199221,77.2304564
Delhi,"Khirki extension, Malviya Nagar","Delhi, Khirki extension, Malviya Nagar",2,28.5308163,77.2168036
Delhi,"Kishangarh, Vasant Kunj","Delhi, Kishangarh, Vasant Kunj",1,28.5199683,77.1683829
Delhi,"Kohinoor Apartment, Kalkaji Extention","Delhi, Kohinoor Apartment, Kalkaji Extention",1,28.5308436,77.263047
Delhi,"Kotla Mubarakpur, South Extension","Delhi, Kotla Mubarakpur, South Extension",1,28.5754899,77.2273691
Delhi,"Kotla, Mayur Vihar","Delhi, Kotla, Mayur Vihar",1,28.6123368,77.3012097
Delhi,Krishna Nagar,"Delhi, Krishna Nagar",1,28.6509821,77.286333
Delhi,Krishna Nagar Block D,"Delhi, Krishna Nagar Block D",1,28.6567502,77.2885526
Delhi,Krishna Park,"Delhi, Krishna Park",1,28.6387891,77.0846401
Delhi,Lado Sarai,"Delhi, Lado Sarai",2,28.5259604,77.1970135
Delhi,Lajpat Nagar,"Delhi, Lajpat Nagar",8,28.5649034,77.2403317
Delhi,Lajpat Nagar 1,"Delhi, Lajpat Nagar 1",5,28.5334705,77.211582
Delhi,Lajpat Nagar 4,"Delhi, Lajpat Nagar 4",8,28.5609053,77.2390784
Delhi,"Lajpat Nagar II, null","Delhi, Lajpat Nagar II, null",1,28.5692718,77.2441075
Delhi,Laxmi Nagar,"Delhi, Laxmi Nagar",19,28.6275609,77.2784081
Delhi,"Laxmi Nagar District Centre, Laxmi Nagar","Delhi, Laxmi Nagar District Centre, Laxmi Nagar",1,28.6386345,77.2877069
Delhi,Mahaveer Nagar,"Delhi, Mahaveer Nagar",1,28.5727696,77.2243488
Delhi,Mahavir Enclave Part 1,"Delhi, Mahavir Enclave Part 1",3,28.599966,77.0780316
Delhi,Mahavir Enclave Part 3,"Delhi, Mahavir Enclave Part 3",1,28.6072242,77.0715564
Delhi,"Mahendru Enclave, Model Town","Delhi, Mahendru Enclave, Model Town",1,28.702697,77.1851807
Delhi,Mahipalpur,"Delhi, Mahipalpur",3,28.5448686,77.1281345
Delhi,"Maidan Garhi, Chhattarpur","Delhi, Maidan Garhi, Chhattarpur",1,28.4997988,77.195326
Delhi,Main Ghitorni,"Delhi, Main Ghitorni",1,28.4964413,77.1393872
Delhi,Malviya Nagar,"Delhi, Malviya Nagar",7,28.5342332,77.2094473
Delhi,"Manak Vihar, Anand Vihar","Delhi, Manak Vihar, Anand Vihar",1,28.6581473,77.3155706
Delhi,"Mandakini Enclave, Alaknanda","Delhi, Mandakini Enclave, Alaknanda",1,28.5291866,77.2484367
Delhi,Mandawali,"Delhi, Mandawali",2,28.6269627,77.2952983
Delhi,Mansa Ram Park,"Delhi, Mansa Ram Park",1,28.6164158,77.0406147
Delhi,Mansarovar garden,"Delhi, Mansarovar garden",1,28.6424915,77.1326969
Delhi,Mansarover Garden,"Delhi, Mansarover Garden",1,28.6424915,77.1326969
Delhi,Mausam Vihar,"Delhi, Mausam Vihar",2,28.6448755,77.2890015
Delhi,Mayur Vihar,"Delhi, Mayur Vihar",1,28.6083697,77.293112
Delhi,Mayur Vihar 1,"Delhi, Mayur Vihar 1",4,28.6083697,77.293112
Delhi,Mayur Vihar 3,"Delhi, Mayur Vihar 3",1,28.6095544,77.3302981
Delhi,Mayur Vihar Phase 1 Extension,"Delhi, Mayur Vihar Phase 1 Extension",3,28.6068563,77.294755
Delhi,Mehrauli,"Delhi, Mehrauli",7,28.5204637,77.178666
Delhi,Model Town,"Delhi, Model Town",3,28.7095346,77.1887698
Delhi,"Mohan Garden, Razapur Khurd","Delhi, Mohan Garden, Razapur Khurd",3,28.6338877,77.0356152
Delhi,Mukherjee Nagar,"Delhi, Mukherjee Nagar",2,28.7093202,77.2138443
Delhi,Munirka,"Delhi, Munirka",1,28.5532203,77.1745067
Delhi,"Munirka Vihar, Munirka","Delhi, Munirka Vihar, Munirka",1,28.5532203,77.1745067
Delhi,Najafgarh,"Delhi, Najafgarh",6,28.6090126,76.9854526
Delhi,"Nalanda Apartment, Vikaspuri","Delhi, Nalanda Apartment, Vikaspuri",1,28.6357744,77.0649005
Delhi,Narela,"Delhi, Narela",1,28.8548818,77.0892151
Delhi,"Naveen Shahdara, Shahdara","Delhi, Naveen Shahdara, Shahdara",1,28.6761928,77.2828969
Delhi,Nawada,"Delhi, Nawada",1,28.6241749,77.0366415
Delhi,Neb Sarai,"Delhi, Neb Sarai",5,28.5049596,77.2088987
Delhi,New Ashok Nagar,"Delhi, New Ashok Nagar",2,28.5929914,77.3051591
Delhi,New Delhi,"Delhi, New Delhi",2,28.6139391,77.2090212
Delhi,"New Mahavir Nagar, Tilak Nagar","Delhi, New Mahavir Nagar, Tilak Nagar",1,28.6342693,77.0845064
Delhi,New Rajendra Nagar,"Delhi, New Rajendra Nagar",1,28.6349338,77.1792825
Delhi,"Nirankari Colony, Mukherjee Nagar","Delhi, Nirankari Colony, Mukherjee Nagar",1,28.7165478,77.2063834
Delhi,"Nirman Vihar, Preet Vihar","Delhi, Nirman Vihar, Preet Vihar",2,28.6350273,77.2872061
Delhi,"Nizamuddin East, Nizamuddin","Delhi, Nizamuddin East, Nizamuddin",1,28.5902107,77.2499367
Delhi,Palam,"Delhi, Palam",3,28.5900637,77.0887828
Delhi,Palam - Dabri Marg,"Delhi, Palam - Dabri Marg",1,28.6029976,77.0826238
Delhi,"Palam Colony, Palam","Delhi, Palam Colony, Palam",2,28.5884993,77.0780316
Delhi,Palam Extension,"Delhi, Palam Extension",1,28.5879443,77.0722759
Delhi,"Panchsheel Vihar, Sheikh Sarai","Delhi, Panchsheel Vihar, Sheikh Sarai",2,28.5334659,77.2196985
Delhi,Pandav Nagar,"Delhi, Pandav Nagar",4,28.6147804,77.2776579
Delhi,"Paryavaran Complex, Sainik Farm","Delhi, Paryavaran Complex, Sainik Farm",3,28.514317,77.2017119
Delhi,Paschim Vihar,"Delhi, Paschim Vihar",10,28.6691255,77.0928656
Delhi,Paschim Vihar Block A3,"Delhi, Paschim Vihar Block A3",2,28.6706006,77.1046481
Delhi,Paschim Vihar Block A6,"Delhi, Paschim Vihar Block A6",2,28.6757075,77.1110653
Delhi,Paschim Vihar Block B1,"Delhi, Paschim Vihar Block B1",1,28.670339,77.1100651
Delhi,Patel Nagar West,"Delhi, Patel Nagar West",3,28.6518267,77.1644665
Delhi,Patparganj,"Delhi, Patparganj",3,28.6347308,77.3045711
Delhi,Peera Garhi,"Delhi, Peera Garhi",1,28.6765157,77.0917003
Delhi,Pitampura,"Delhi, Pitampura",8,28.6989703,77.1387225
Delhi,Preet Vihar,"Delhi, Preet Vihar",2,28.63642,77.2927538
Delhi,Prem Nagar,"Delhi, Prem Nagar",1,28.6919492,77.0528648
Delhi,"Prem Nagar, Patel Nagar","Delhi, Prem Nagar, Patel Nagar",1,28.6618023,77.1621769
Delhi,Pul Prahlad Pur,"Delhi, Pul Prahlad Pur",1,28.4993959,77.2918391
Delhi,Pusa Institutional Area,"Delhi, Pusa Institutional Area",1,28.5384505,77.1846218
Delhi,"Pushpanjali, Anand Vihar","Delhi, Pushpanjali, Anand Vihar",2,28.6541391,77.3073133
Delhi,"Qutub Vihar, Dwarka","Delhi, Qutub Vihar, Dwarka",1,28.5747705,77.0261297
Delhi,RWA triveni residents,"Delhi, RWA triveni residents",1,28.7040592,77.1024902
Delhi,Radhey Shyam Park,"Delhi, Radhey Shyam Park",1,28.6439542,77.286847
Delhi,"Raghubir Nagar, Tagore Garden Extension","Delhi, Raghubir Nagar, Tagore Garden Extension",1,28.6478132,77.1060866
Delhi,Raj Nagar 2,"Delhi, Raj Nagar 2",2,28.5770319,77.0780316
Delhi,Rajouri Garden,"Delhi, Rajouri Garden",5,28.6417002,77.1224529
Delhi,"Rajpur Khurd Extension, Rajpur","Delhi, Rajpur Khurd Extension, Rajpur",1,28.4891466,77.1937144
Delhi,Ram Nagar,"Delhi, Ram Nagar",2,28.6802872,77.2958239
Delhi,Ramesh Nagar,"Delhi, Ramesh Nagar",1,28.65109,77.1326969
Delhi,Rangpuri,"Delhi, Rangpuri",1,28.5290402,77.1260781
Delhi,Rohini Sector 11,"Delhi, Rohini Sector 11",2,28.7288259,77.1068059
Delhi,Rohini Sector 15,"Delhi, Rohini Sector 15",1,28.7309194,77.1277312
Delhi,Rohini Sector 16,"Delhi, Rohini Sector 16",1,28.7354495,77.117477
Delhi,Rohini Sector 17,"Delhi, Rohini Sector 17",1,28.7408388,77.1125599
Delhi,Rohini Sector 18,"Delhi, Rohini Sector 18",2,28.7430568,77.1355733
Delhi,Rohini Sector 2,"Delhi, Rohini Sector 2",1,28.6975436,77.1017709
Delhi,Rohini Sector 21,"Delhi, Rohini Sector 21",2,28.7134753,77.06652
Delhi,Rohini Sector 22,"Delhi, Rohini Sector 22",1,28.718647,77.0607637
Delhi,Rohini Sector 23,"Delhi, Rohini Sector 23",2,28.7205959,77.0809093
Delhi,Rohini Sector 24,"Delhi, Rohini Sector 24",6,28.7284523,77.0881034
Delhi,Rohini Sector 3,"Delhi, Rohini Sector 3",2,28.6997737,77.1154589
Delhi,Rohini Sector 38,"Delhi, Rohini Sector 38",2,28.730839,77.053568
Delhi,Rohini Sector 4,"Delhi, Rohini Sector 4",1,28.7065313,77.1021305
Delhi,Rohini Sector 5,"Delhi, Rohini Sector 5",1,28.7163042,77.1032095
Delhi,Rohini Sector 7,"Delhi, Rohini Sector 7",2,28.7080569,77.1179541
Delhi,Rohini Sector 8,"Delhi, Rohini Sector 8",1,28.7020337,77.1237928
Delhi,Safdarjung Enclave,"Delhi, Safdarjung Enclave",3,28.564726,77.1949164
Delhi,Sagar Pur,"Delhi, Sagar Pur",2,28.6006643,77.1031181
Delhi,"Saini Enclave, Anand Vihar","Delhi, Saini Enclave, Anand Vihar",2,28.6527655,77.3060567
Delhi,Saket,"Delhi, Saket",11,28.5220971,77.2101534
Delhi,Sangam Vihar,"Delhi, Sangam Vihar",2,28.4991256,77.2382204
Delhi,Sant Nagar,"Delhi, Sant Nagar",1,28.7432196,77.1977785
Delhi,Sarita Vihar Pocket C,"Delhi, Sarita Vihar Pocket C",1,28.5294736,77.2905286
Delhi,Sarita Vihar Pocket K,"Delhi, Sarita Vihar Pocket K",1,28.5364738,77.2915151
Delhi,Sarita Vihar Pocket M,"Delhi, Sarita Vihar Pocket M",1,28.5400226,77.2986963
Delhi,"Sarita Vihar, Mathura Road","Delhi, Sarita Vihar, Mathura Road",1,28.5319323,77.2869829
Delhi,Sarojini Nagar,"Delhi, Sarojini Nagar",1,28.5740324,77.1990669
Delhi,Sarvodaya Enclave,"Delhi, Sarvodaya Enclave",1,28.5372066,77.2011857
Delhi,Sethi floor nihal vihar,"Delhi, Sethi floor nihal vihar",1,28.6624624,77.0722759
Delhi,Shadipur,"Delhi, Shadipur",3,28.651027,77.1562196
Delhi,Shahdara,"Delhi, Shahdara",1,28.6713752,77.2692261
Delhi,Shakarpur,"Delhi, Shakarpur",2,28.6279488,77.2786205
Delhi,"Shakarpur Khas, Shakarpur","Delhi, Shakarpur Khas, Shakarpur",1,28.633403,77.282087
Delhi,Shakti Nagar,"Delhi, Shakti Nagar",1,28.6800116,77.1976346
Delhi,Shalimar bagh,"Delhi, Shalimar bagh",4,28.7162534,77.1562594
Delhi,Sheikh Sarai,"Delhi, Sheikh Sarai",1,28.5363155,77.2218338
Delhi,Sheikh Sarai Phase 1,"Delhi, Sheikh Sarai Phase 1",1,28.5385355,77.2225524
Delhi,"Shiva Enclave, Paschim Vihar","Delhi, Shiva Enclave, Paschim Vihar",1,28.6759848,77.1122003
Delhi,"Shivalik, Malviya Nagar","Delhi, Shivalik, Malviya Nagar",1,28.5340242,77.2053054
Delhi,South,"Delhi, South",1,28.470931,77.1830243
Delhi,South Extension 1,"Delhi, South Extension 1",1,28.5703309,77.222954
Delhi,Subhash Nagar,"Delhi, Subhash Nagar",2,28.6352454,77.1174826
Delhi,Sudarshan Park,"Delhi, Sudarshan Park",1,28.662796,77.1334325
Delhi,Sultanpur,"Delhi, Sultanpur",2,28.4967184,77.1633995
Delhi,Surajmal Vihar,"Delhi, Surajmal Vihar",4,28.6598215,77.30497
Delhi,Surya Apartment pocket a11,"Delhi, Surya Apartment pocket a11",1,28.5611468,77.269517
Delhi,"Tagore Garden, Rajouri Garden, Najafgarh Road","Delhi, Tagore Garden, Rajouri Garden, Najafgarh Road",1,28.6262044,77.0692158
Delhi,"The Shabad Apartment, Dwarka Sector 13","Delhi, The Shabad Apartment, Dwarka Sector 13",1,28.6028591,77.0393553
Delhi,Tri Nagar,"Delhi, Tri Nagar",1,28.680902,77.1547425
Delhi,Trilokpuri,"Delhi, Trilokpuri",1,28.601243,77.3031561
Delhi,Uttam Nagar,"Delhi, Uttam Nagar",8,28.6195574,77.0549901
Delhi,"V3s East Centre, Laxmi Nagar","Delhi, V3s East Centre, Laxmi Nagar",1,28.6369311,77.2859523
Delhi,Vasant Kunj,"Delhi, Vasant Kunj",8,28.5293121,77.1484442
Delhi,"Vasant Kunj 2, Vasant Kunj","Delhi, Vasant Kunj 2, Vasant Kunj",1,28.5374892,77.1297579
Delhi,Vasant Kunj Sector B,"Delhi, Vasant Kunj Sector B",1,28.5274118,77.1585822
Delhi,Vasant Kunj Sector C,"Delhi, Vasant Kunj Sector C",1,28.5378671,77.1454007
Delhi,Vasundhara Enclave,"Delhi, Vasundhara Enclave",1,28.6001813,77.3165886
Delhi,Vikash Nagar,"Delhi, Vikash Nagar",1,28.6392345,77.0289342
Delhi,Vikaspuri,"Delhi, Vikaspuri",3,28.6386438,77.07206
Delhi,"Vikram Vihar, Lajpat Nagar","Delhi, Vikram Vihar, Lajpat Nagar",2,28.5642859,77.2369229
Delhi,Vinod Nagar East,"Delhi, Vinod Nagar East",1,28.6229205,77.3086902
Delhi,Vinod Nagar West,"Delhi, Vinod Nagar West",1,28.624646,77.2986963
Delhi,"Viswas Park, Matiala","Delhi, Viswas Park, Matiala",1,28.6108623,77.0555459
Delhi,Vivek Vihar,"Delhi, Vivek Vihar",1,28.6712458,77.3176541
Delhi,Vivek Vihar Phase 1,"Delhi, Vivek Vihar Phase 1",1,28.6689154,77.3195196
Delhi,Vivek Vihar Phase 2,"Delhi, Vivek Vihar Phase 2",1,28.6710703,77.304441
Delhi,dwarka sector 8 Raj Nagar extension part 2,"Delhi, dwarka sector 8 Raj Nagar extension part 2",1,28.5720379,77.070837
Delhi,gg1 vikas puri,"Delhi, gg1 vikas puri",1,28.6397,77.0776719
Delhi,kst chattarpur Apartments,"Delhi, kst chattarpur Apartments",13,28.4644806,77.1862118
Delhi,north chajjupur shahdara,"Delhi, north chajjupur shahdara",1,28.6899888,77.2866674
Hyderabad," in Boduppal, NH 2 2","Hyderabad,  in Boduppal, NH 2 2",1,17.41412,78.5790607
Hyderabad," in Erragadda, NH 9","Hyderabad,  in Erragadda, NH 9",1,17.4551929,78.4344776
Hyderabad," in Miyapur, NH 9","Hyderabad,  in Miyapur, NH 9",1,17.4951587,78.3439532
Hyderabad,5-20 Adharshnagar,"Hyderabad, 5-20 Adharshnagar",1,17.4868736,78.4455941
Hyderabad,A 307 Blossom Heights,"Hyderabad, A 307 Blossom Heights",1,17.4461613,78.2547368
Hyderabad,"APHB Colony-Moula Ali, Moula Ali Road","Hyderabad, APHB Colony-Moula Ali, Moula Ali Road",1,17.4562484,78.5558284
Hyderabad,Abhyudaya Nagar,"Hyderabad, Abhyudaya Nagar",1,17.3377429,78.5618265
Hyderabad,"Abids, NH 7","Hyderabad, Abids, NH 7",1,17.3922762,78.4702044
Hyderabad,Adibatla,"Hyderabad, Adibatla",1,17.2335311,78.5425543
Hyderabad,Adikmet,"Hyderabad, Adikmet",1,17.4046741,78.5107083
Hyderabad,Akhilandeswari Nagar,"Hyderabad, Akhilandeswari Nagar",1,17.3154583,78.5761988
Hyderabad,Akkineni Homes Yousufguda,"Hyderabad, Akkineni Homes Yousufguda",1,17.4382369,78.4268194
Hyderabad,"Akshya nagar, Raghavendra colony, Road no:4,Boduppal","Hyderabad, Akshya nagar, Raghavendra colony, Road no:4,Boduppal",1,17.4715685,78.3600448
Hyderabad,Ali Bagh Kala pather,"Hyderabad, Ali Bagh Kala pather",1,17.3479774,78.4606181
Hyderabad,"Alijapur, Qutub Shahi Tombs","Hyderabad, Alijapur, Qutub Shahi Tombs",1,17.3963106,78.3931742
Hyderabad,"Alkapur Township, Hyderabad","Hyderabad, Alkapur Township, Hyderabad",1,17.3869595,78.3692899
Hyderabad,"Alkapur Township, Manikonda, Outer Ring Road","Hyderabad, Alkapur Township, Manikonda, Outer Ring Road",3,17.4384109,78.3636718
Hyderabad,Allwyn Colony,"Hyderabad, Allwyn Colony",2,17.5066172,78.4112384
Hyderabad,Almasguda,"Hyderabad, Almasguda",3,17.3125498,78.5363288
Hyderabad,Alwal,"Hyderabad, Alwal",5,17.4967016,78.5066233
Hyderabad,"Ambedkar Nagar-Boduppal, Secunderabad","Hyderabad, Ambedkar Nagar-Boduppal, Secunderabad",1,17.4281545,78.5767311
Hyderabad,Amberpet,"Hyderabad, Amberpet",8,17.3920179,78.5162559
Hyderabad,Ameenpur,"Hyderabad, Ameenpur",2,17.5171428,78.315742
Hyderabad,Aminpur,"Hyderabad, Aminpur",2,17.5171428,78.315742
Hyderabad,Ammenpur,"Hyderabad, Ammenpur",1,17.5171428,78.315742
Hyderabad,"Anand Nagar-Khairatabad, NH 7","Hyderabad, Anand Nagar-Khairatabad, NH 7",2,17.4062058,78.4671851
Hyderabad,"Anandbagh, Secunderabad, Moula Ali Road","Hyderabad, Anandbagh, Secunderabad, Moula Ali Road",1,17.4545951,78.5549542
Hyderabad,Anupuram Colony,"Hyderabad, Anupuram Colony",1,17.4758079,78.5601921
Hyderabad,Aruna Colony,"Hyderabad, Aruna Colony",1,17.3984782,78.4075063
Hyderabad,"Arvind Nagar Colony, Toli Chowki","Hyderabad, Arvind Nagar Colony, Toli Chowki",1,17.4016335,78.4023524
Hyderabad,"Ashok Nagar, Himayath Nagar","Hyderabad, Ashok Nagar, Himayath Nagar",4,17.4062834,78.489987
Hyderabad,Asif Nagar,"Hyderabad, Asif Nagar",1,17.3868117,78.4538802
Hyderabad,Attapur,"Hyderabad, Attapur",14,17.3667195,78.4285084
Hyderabad,"Ayodhya Nagar, Quthbullapur","Hyderabad, Ayodhya Nagar, Quthbullapur",1,17.5085179,78.4560118
Hyderabad,"B N Reddy Nagar, Nagarjuna Sagar Road","Hyderabad, B N Reddy Nagar, Nagarjuna Sagar Road",1,17.3128702,78.5635178
Hyderabad,B.S.Maktha,"Hyderabad, B.S.Maktha",1,17.4289742,78.4605201
Hyderabad,BHEL,"Hyderabad, BHEL",4,17.491595,78.2920407
Hyderabad,BN Reddy Nagar,"Hyderabad, BN Reddy Nagar",1,17.3140619,78.5613319
Hyderabad,Bachupally,"Hyderabad, Bachupally",3,17.5513353,78.3855189
Hyderabad,Badesahebguda,"Hyderabad, Badesahebguda",1,17.4299376,78.6710756
Hyderabad,Balanagar,"Hyderabad, Balanagar",2,17.4813993,78.4489935
Hyderabad,Balapur,"Hyderabad, Balapur",1,17.3088602,78.5062362
Hyderabad,"Balapur X road,Triveni nagar","Hyderabad, Balapur X road,Triveni nagar",1,17.319366,78.519023
Hyderabad,Bandam Kommu,"Hyderabad, Bandam Kommu",2,17.5043215,78.3230559
Hyderabad,Bandari Layout,"Hyderabad, Bandari Layout",1,17.520385,78.3847216
Hyderabad,Bandlaguda Jagir,"Hyderabad, Bandlaguda Jagir",11,17.3629719,78.3943263
Hyderabad,"Banjara Hills, NH 9","Hyderabad, Banjara Hills, NH 9",16,17.4542817,78.4346794
Hyderabad,"Bapu Nagar, Lakdikapul","Hyderabad, Bapu Nagar, Lakdikapul",1,17.4038558,78.4633256
Hyderabad,Bapu Nagar-Langar Houz,"Hyderabad, Bapu Nagar-Langar Houz",1,17.3733354,78.413675
Hyderabad,"Basheer Bagh, Hyderabad,","Hyderabad, Basheer Bagh, Hyderabad,",1,17.3990949,78.4773256
Hyderabad,"Basheer Bagh, NH 7","Hyderabad, Basheer Bagh, NH 7",3,17.4062058,78.4671851
Hyderabad,"Beeramguda, Ramachandra Puram, NH 9","Hyderabad, Beeramguda, Ramachandra Puram, NH 9",10,17.6924723,77.4657081
Hyderabad,Begumpet,"Hyderabad, Begumpet",6,17.4447068,78.4663812
Hyderabad,"Bhagya Nagar Colony, Secunderabad","Hyderabad, Bhagya Nagar Colony, Secunderabad",2,17.4948508,78.4030633
Hyderabad,"Bharat Nagar, Moosapet","Hyderabad, Bharat Nagar, Moosapet",1,17.4653778,78.4272358
Hyderabad,Bheeram guda,"Hyderabad, Bheeram guda",1,17.518468,78.3038449
Hyderabad,"Boduppal, NH 2 2","Hyderabad, Boduppal, NH 2 2",11,17.41412,78.5790607
Hyderabad,"Bolarum, Medchal Road","Hyderabad, Bolarum, Medchal Road",7,17.5331199,78.4887021
Hyderabad,"Bollaram, Outer Ring Road","Hyderabad, Bollaram, Outer Ring Road",1,17.4384109,78.3636718
Hyderabad,"Bongloor, Outer Ring Road","Hyderabad, Bongloor, Outer Ring Road",1,17.4384109,78.3636718
Hyderabad,Borabanda,"Hyderabad, Borabanda",3,17.4534663,78.4130138
Hyderabad,Bowenpally,"Hyderabad, Bowenpally",2,17.4685901,78.4810648
Hyderabad,"Buddha Nagar Colony, Boduppal","Hyderabad, Buddha Nagar Colony, Boduppal",1,17.4071271,78.5909239
Hyderabad,Budwel,"Hyderabad, Budwel",1,17.3343684,78.4064687
Hyderabad,Camelot Layout,"Hyderabad, Camelot Layout",1,17.4657596,78.3479537
Hyderabad,"Champapet, Koti","Hyderabad, Champapet, Koti",1,17.3827111,78.4897566
Hyderabad,Chanchalguda,"Hyderabad, Chanchalguda",1,17.3689086,78.4965043
Hyderabad,Chanda Nagar,"Hyderabad, Chanda Nagar",6,17.4934113,78.3277948
Hyderabad,"Chanda Naik Nagar, Madhapur","Hyderabad, Chanda Naik Nagar, Madhapur",2,17.4537988,78.3920437
Hyderabad,"Chandanagar, NH 9","Hyderabad, Chandanagar, NH 9",5,17.4950536,78.3300862
Hyderabad,Chandrayanguttabalguda,"Hyderabad, Chandrayanguttabalguda",1,17.31228,78.4737736
Hyderabad,"Chandulal bela colony, shahalibanda","Hyderabad, Chandulal bela colony, shahalibanda",1,17.3524615,78.474617
Hyderabad,Chilakalguda,"Hyderabad, Chilakalguda",1,17.4302094,78.5107801
Hyderabad,"Chintal, NH 7","Hyderabad, Chintal, NH 7",1,17.4062058,78.4671851
Hyderabad,Chintalakunta,"Hyderabad, Chintalakunta",2,17.3338837,78.5621802
Hyderabad,"DNM Colony, Sanath Nagar","Hyderabad, DNM Colony, Sanath Nagar",1,17.4527645,78.4489062
Hyderabad,Dammaiguda,"Hyderabad, Dammaiguda",5,17.5003026,78.5938192
Hyderabad,Deepthisri nagar colony,"Hyderabad, Deepthisri nagar colony",1,17.5015668,78.3379953
Hyderabad,Defence Colony Layout,"Hyderabad, Defence Colony Layout",1,17.3728229,78.426165
Hyderabad,Dellapur,"Hyderabad, Dellapur",1,17.463172,78.2864815
Hyderabad,Dharmapuri Colony,"Hyderabad, Dharmapuri Colony",1,17.4084023,78.5625363
Hyderabad,Dhulapally,"Hyderabad, Dhulapally",1,17.5466066,78.4667757
Hyderabad,"Dilsukh Nagar, NH 9","Hyderabad, Dilsukh Nagar, NH 9",2,17.3686393,78.5262098
Hyderabad,"Domalguda, Himayath Nagar, NH 7","Hyderabad, Domalguda, Himayath Nagar, NH 7",1,17.4108155,78.4765786
Hyderabad,Dr A.S. Rao Nagar,"Hyderabad, Dr A.S. Rao Nagar",5,17.4784775,78.5506371
Hyderabad,"Dwarakapuri, Punjagutta, NH 9","Hyderabad, Dwarakapuri, Punjagutta, NH 9",1,17.4249802,78.4533399
Hyderabad,ECIL,"Hyderabad, ECIL",1,17.4774585,78.5542901
Hyderabad,East Nehru Nagar,"Hyderabad, East Nehru Nagar",1,17.441682,78.5085778
Hyderabad,Fathenagar,"Hyderabad, Fathenagar",1,17.4572989,78.4517485
Hyderabad,Film Nagar,"Hyderabad, Film Nagar",1,17.4160258,78.4113656
Hyderabad,"Financial District, Nanakram Guda","Hyderabad, Financial District, Nanakram Guda",3,17.420747,78.337476
Hyderabad,Gachibowli,"Hyderabad, Gachibowli",28,17.4400802,78.3489168
Hyderabad,Gajularamaram,"Hyderabad, Gajularamaram",2,17.5349627,78.4022446
Hyderabad,"Gandhamguda, Bairagiguda","Hyderabad, Gandhamguda, Bairagiguda",3,17.3701387,78.3841548
Hyderabad,"Gangaram, Chandanagar, NH 9","Hyderabad, Gangaram, Chandanagar, NH 9",1,17.4950536,78.3300862
Hyderabad,"Gayatri Hills, Jubilee Hills","Hyderabad, Gayatri Hills, Jubilee Hills",1,17.4366282,78.4156699
Hyderabad,"Ghatkesar, NH 2 2","Hyderabad, Ghatkesar, NH 2 2",3,17.4531346,78.6851105
Hyderabad,"Godavari Homes, Quthbullapur","Hyderabad, Godavari Homes, Quthbullapur",1,17.5049807,78.4702215
Hyderabad,Gopanapalli,"Hyderabad, Gopanapalli",3,17.4357902,78.3012018
Hyderabad,"Gouri Shankar Nagar Colony, Banjara Hills","Hyderabad, Gouri Shankar Nagar Colony, Banjara Hills",1,17.4144115,78.4403789
Hyderabad,Gudimalkapur,"Hyderabad, Gudimalkapur",1,17.3787821,78.4374024
Hyderabad,"Gulmohar Park Colony, Serilingampally","Hyderabad, Gulmohar Park Colony, Serilingampally",1,17.4748686,78.3173641
Hyderabad,"Gundlapochampally, Outer Ring Road","Hyderabad, Gundlapochampally, Outer Ring Road",1,17.4384109,78.3636718
Hyderabad,Gurramguda balaj homes p no 4,"Hyderabad, Gurramguda balaj homes p no 4",1,17.2941136,78.5642983
Hyderabad,Gwachiwali,"Hyderabad, Gwachiwali",1,17.4400802,78.3489168
Hyderabad,HMT Swarnapuri Colony,"Hyderabad, HMT Swarnapuri Colony",1,17.5167222,78.3419076
Hyderabad,"Habsiguda, NH 2 2","Hyderabad, Habsiguda, NH 2 2",3,17.4066234,78.5437741
